GA05,Carlito’s Way ,Brian De Palma,1993,"Carlito's Way is a crime drama film that tells the story of a Puerto Rican ex-con who is trying to go straight after being released from prison. However, he finds himself drawn back into a life of crime as he tries to protect his friends and loved ones from the dangers of the underworld.",Gangster ,"Brian De Palma,Carlito's Way is a crime drama film that tells the story of a Puerto Rican ex-con who is trying to go straight after being released from prison. However, he finds himself drawn back into a life of crime as he tries to protect his friends and loved ones from the dangers of the underworld.,Gangster "
GA06,Once Upon a Time in America ,Sergio Leone,1984,"Once Upon a Time in America is an epic crime drama film that spans several decades in the lives of a group of Jewish gangsters in New York City. The movie explores themes of loyalty, betrayal, and the corrupting influence of power as the characters rise to prominence in the criminal underworld.",Gangster ,"Sergio Leone,Once Upon a Time in America is an epic crime drama film that spans several decades in the lives of a group of Jewish gangsters in New York City. The movie explores themes of loyalty, betrayal, and the corrupting influence of power as the characters rise to prominence in the criminal underworld.,Gangster "
GA07,Badlands ,Terrence Malick,1973,"Badlands is a crime drama film that tells the story of a young couple who go on a killing spree in the American Midwest. The movie explores themes of alienation, violence, and the search for meaning in a world that seems increasingly meaningless.",Gangster ,"Terrence Malick,Badlands is a crime drama film that tells the story of a young couple who go on a killing spree in the American Midwest. The movie explores themes of alienation, violence, and the search for meaning in a world that seems increasingly meaningless.,Gangster "
GA08,Atlantic City ,Louis Malle,1980,"Atlantic City is a crime film set in the titular New Jersey resort town. The movie follows a small-time gangster who becomes involved with a woman who dreams of opening a restaurant. As their lives become intertwined, they must navigate the dangerous world of organized crime and the corrupting influence of money and power.",Gangster ,"Louis Malle,Atlantic City is a crime film set in the titular New Jersey resort town. The movie follows a small-time gangster who becomes involved with a woman who dreams of opening a restaurant. As their lives become intertwined, they must navigate the dangerous world of organized crime and the corrupting influence of money and power.,Gangster "
GA09,Le Samourai ,Jean-Pierre Melville,1967,"Le Samourai is a French crime film set in Paris. The movie follows a hitman who operates with a strict code of honor and professionalism. However, when a job goes wrong and he becomes the target of the police and the criminal underworld, he must fight to clear his name and protect his reputation.",Gangster ,"Jean-Pierre Melville,Le Samourai is a French crime film set in Paris. The movie follows a hitman who operates with a strict code of honor and professionalism. However, when a job goes wrong and he becomes the target of the police and the criminal underworld, he must fight to clear his name and protect his reputation.,Gangster "
GA10,Leon: The Professional ,Luc Besson,1994,"Leon: The Professional is a crime thriller film that tells the story of a professional hitman who takes in a young girl after her family is murdered by corrupt DEA agents. As he teaches her the tricks of the trade, the hitman and the girl form an unlikely bond and confront their troubled pasts.",Gangster ,"Luc Besson,Leon: The Professional is a crime thriller film that tells the story of a professional hitman who takes in a young girl after her family is murdered by corrupt DEA agents. As he teaches her the tricks of the trade, the hitman and the girl form an unlikely bond and confront their troubled pasts.,Gangster "
GA11,Mean Streets ,Martin Scorsese,1973,Mean Streets is a crime drama film set in New York City's Little Italy. The movie follows a small-time hood who is torn between loyalty to his friends and family and his desire to break free from the cycle of violence and corruption that surrounds him.,Gangster ,"Martin Scorsese,Mean Streets is a crime drama film set in New York City's Little Italy. The movie follows a small-time hood who is torn between loyalty to his friends and family and his desire to break free from the cycle of violence and corruption that surrounds him.,Gangster "
GA12,Reservoir Dogs ,Quentin Tarantino,1992,"Reservoir Dogs is a crime thriller film that takes place before and after a botched diamond heist. The movie follows the events leading up to the heist and its aftermath, as the surviving criminals try to figure out who among them is an undercover police officer.",Gangster ,"Quentin Tarantino,Reservoir Dogs is a crime thriller film that takes place before and after a botched diamond heist. The movie follows the events leading up to the heist and its aftermath, as the surviving criminals try to figure out who among them is an undercover police officer.,Gangster "
GA13,The Departed ,Martin Scorsese,2005,"The Departed is a crime thriller that follows an undercover cop who infiltrates an Irish gang and a career criminal who has infiltrated the police department, both of whom are trying to identify and eliminate the other.",Gangster ,"Martin Scorsese,The Departed is a crime thriller that follows an undercover cop who infiltrates an Irish gang and a career criminal who has infiltrated the police department, both of whom are trying to identify and eliminate the other.,Gangster "
GA14,American Gangster ,Ridley Scott,2007,"American Gangster is a crime drama based on the true story of Frank Lucas, a former gangster who smuggled heroin into the United States on American service planes returning from the Vietnam War.",Gangster ,"Ridley Scott,American Gangster is a crime drama based on the true story of Frank Lucas, a former gangster who smuggled heroin into the United States on American service planes returning from the Vietnam War.,Gangster "
GA15,The Untouchables ,Brian De Palma,1987,The Untouchables is a crime drama that chronicles the efforts of a Treasury agent to take down Al Capone during the Prohibition era in 1930s Chicago.,Gangster ,"Brian De Palma,The Untouchables is a crime drama that chronicles the efforts of a Treasury agent to take down Al Capone during the Prohibition era in 1930s Chicago.,Gangster "
GA16,The Public Enemy ,William Wellman,1931,"The Public Enemy is a crime drama that depicts the rise of a young gangster in Chicago during the Prohibition era, and his subsequent downfall due to his own hubris.",Gangster ,"William Wellman,The Public Enemy is a crime drama that depicts the rise of a young gangster in Chicago during the Prohibition era, and his subsequent downfall due to his own hubris.,Gangster "
GA17,Little Caesar,Mervyn LeRoy,1930,"Little Caesar is a crime drama that follows the rise and fall of a small-time hoodlum who becomes a powerful crime boss, only to have his empire crumble around him.",Gangster ,"Mervyn LeRoy,Little Caesar is a crime drama that follows the rise and fall of a small-time hoodlum who becomes a powerful crime boss, only to have his empire crumble around him.,Gangster "
GA18,Scarface: The Shame of a Nation,Howard Hawks ,1932,"Scarface: The Shame of a Nation is a crime drama that tells the story of a ruthless gangster who rises to power during Prohibition, only to meet a violent and tragic end.",Gangster ,"Howard Hawks ,Scarface: The Shame of a Nation is a crime drama that tells the story of a ruthless gangster who rises to power during Prohibition, only to meet a violent and tragic end.,Gangster "
GA19,Thelma & Louise,Ridley Scott,1991,"Thelma & Louise is a road movie and crime drama about two women who go on a road trip that takes a dark turn after a violent encounter, and their subsequent attempts to escape from the law.",Gangster ,"Ridley Scott,Thelma & Louise is a road movie and crime drama about two women who go on a road trip that takes a dark turn after a violent encounter, and their subsequent attempts to escape from the law.,Gangster "
GA20,Bonnie & Clyde,Arthur Penn,1967,"Bonnie & Clyde is a crime drama that tells the story of the infamous Depression-era bank robbers Bonnie Parker and Clyde Barrow, and their violent criminal spree across the American South.",Gangster ,"Arthur Penn,Bonnie & Clyde is a crime drama that tells the story of the infamous Depression-era bank robbers Bonnie Parker and Clyde Barrow, and their violent criminal spree across the American South.,Gangster "
GA21,Scarface,Brian De Palma,1983,"Scarface is a crime drama that follows the rise and fall of a Cuban immigrant who becomes a powerful drug lord in Miami, only to be destroyed by his own greed and paranoia.",Gangster ,"Brian De Palma,Scarface is a crime drama that follows the rise and fall of a Cuban immigrant who becomes a powerful drug lord in Miami, only to be destroyed by his own greed and paranoia.,Gangster "
GA22,White Heat,Raoul Walsh,1949,"White Heat is a crime drama that follows the actions of a psychotic criminal as he plots and executes a series of daring heists, culminating in a spectacular and explosive finale.",Gangster ,"Raoul Walsh,White Heat is a crime drama that follows the actions of a psychotic criminal as he plots and executes a series of daring heists, culminating in a spectacular and explosive finale.,Gangster "
GA23,Pulp Fiction,Quentin Tarantino,1994,"Pulp Fiction is a crime film that weaves together several intersecting stories involving hitmen, a boxer, a gangster's wife, and a pair of armed robbers, among others.",Gangster ,"Quentin Tarantino,Pulp Fiction is a crime film that weaves together several intersecting stories involving hitmen, a boxer, a gangster's wife, and a pair of armed robbers, among others.,Gangster "
GA24,GoodFellas,Martin Scorsese,1990,"GoodFellas is a crime drama that tells the story of a young man's rise in the Mafia, and his subsequent attempts to escape the criminal life while under constant surveillance by the FBI.",Gangster ,"Martin Scorsese,GoodFellas is a crime drama that tells the story of a young man's rise in the Mafia, and his subsequent attempts to escape the criminal life while under constant surveillance by the FBI.,Gangster "
GA25,The Godfather I,Francis Ford Coppola,1972,"The Godfather is a crime drama that chronicles the rise of the Corleone family as they become one of the most powerful Mafia families in New York City, and the struggles of the patriarch's reluctant son to take over the family business.",Gangster ,"Francis Ford Coppola,The Godfather is a crime drama that chronicles the rise of the Corleone family as they become one of the most powerful Mafia families in New York City, and the struggles of the patriarch's reluctant son to take over the family business.,Gangster "
HO01,The Evil Dead ,Sam Raimi,1981,"A group of friends go to a remote cabin in the woods, where they find an unspeakable evil lurking in the forest.",Horror ,"Sam Raimi,A group of friends go to a remote cabin in the woods, where they find an unspeakable evil lurking in the forest.,Horror "
HO02,An American Werewolf in London ,John Landis ,1981,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,Horror ,"John Landis ,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,Horror "
HO03,Eyes Without a Face ,Georges Franju,1960,"A brilliant surgeon tries to restore the face of his daughter, who was disfigured in a car accident.",Horror ,"Georges Franju,A brilliant surgeon tries to restore the face of his daughter, who was disfigured in a car accident.,Horror "
HO04,The Thing ,John Carpenter,1982,Scientists in the Antarctic are terrorized by a shape-shifting alien that assumes the appearance of its victims.,Horror ,"John Carpenter,Scientists in the Antarctic are terrorized by a shape-shifting alien that assumes the appearance of its victims.,Horror "
HO05,The Fly ,David Cronenberg,1986,A scientist's teleportation experiment goes horribly wrong when he merges with a housefly at the molecular level.,Horror ,"David Cronenberg,A scientist's teleportation experiment goes horribly wrong when he merges with a housefly at the molecular level.,Horror "
HO06,Friday the 13th ,Sean Cunningham,1980,A group of camp counselors are stalked and killed by an unknown assailant while trying to reopen a summer camp.,Horror ,"Sean Cunningham,A group of camp counselors are stalked and killed by an unknown assailant while trying to reopen a summer camp.,Horror "
HO07,A Nightmare on Elm Street ,Wes Craven ,1984,A teenage girl and her friends are terrorized in their dreams by a vengeful ghost who was burned to death by their parents years earlier.,Horror ,"Wes Craven ,A teenage girl and her friends are terrorized in their dreams by a vengeful ghost who was burned to death by their parents years earlier.,Horror "
HO08,Repulsion ,Roman Polanski,1965,A sexually repressed young woman descends into madness when left alone in her apartment for a few days.,Horror ,"Roman Polanski,A sexually repressed young woman descends into madness when left alone in her apartment for a few days.,Horror "
HO09,Suspiria ,Dario Argento,1977,"An American ballet student enrolls in a prestigious dance academy in Germany, only to discover that it is run by a coven of witches.",Horror ,"Dario Argento,An American ballet student enrolls in a prestigious dance academy in Germany, only to discover that it is run by a coven of witches.,Horror "
HO10,The Haunting ,Robert Wise,1963,A team of paranormal investigators spend a few nights in a haunted house to prove the existence of ghosts.,Horror ,"Robert Wise,A team of paranormal investigators spend a few nights in a haunted house to prove the existence of ghosts.,Horror "
HO11,Poltergeist ,Tobe Hooper,1982,A family's home is invaded by malevolent ghosts that abduct their youngest daughter.,Horror ,"Tobe Hooper,A family's home is invaded by malevolent ghosts that abduct their youngest daughter.,Horror "
HO12,Let the Right One In ,Tomas Alfredson,2008,"A bullied 12-year-old boy befriends a young girl who moves in next door, but soon realizes that she is a vampire.",Horror ,"Tomas Alfredson,A bullied 12-year-old boy befriends a young girl who moves in next door, but soon realizes that she is a vampire.,Horror "
HO13,Dracula ,Tod Browning,1931,The vampire Count Dracula travels to London to seduce and feed on young women.,Horror ,"Tod Browning,The vampire Count Dracula travels to London to seduce and feed on young women.,Horror "
HO14,Frankenstein ,James Whale,1931,Scientist creates a man-monster from parts of cadavers.,Horror ,"James Whale,Scientist creates a man-monster from parts of cadavers.,Horror "
HO15,The Texas Chainsaw Massacre ,Tobe Hooper ,1974,A family of cannibals in rural Texas capture and torture unsuspecting travelers.,Horror ,"Tobe Hooper ,A family of cannibals in rural Texas capture and torture unsuspecting travelers.,Horror "
HO16,Night of the Living Dead ,George Romero,1968,A group of people barricade themselves inside a farmhouse to escape from reanimated corpses that are attacking the living.,Horror ,"George Romero,A group of people barricade themselves inside a farmhouse to escape from reanimated corpses that are attacking the living.,Horror "
HO17,Scream,Wes Craven,1996,"A masked killer begins stalking and murdering high school students, prompting a group of friends to try to uncover the identity of the killer.",Horror ,"Wes Craven,A masked killer begins stalking and murdering high school students, prompting a group of friends to try to uncover the identity of the killer.,Horror "
HO18,Halloween,John Carpenter,1978,A masked killer returns to his hometown on Halloween night to continue his killing spree.,Horror ,"John Carpenter,A masked killer returns to his hometown on Halloween night to continue his killing spree.,Horror "
HO19,Carrie,Brian De Palma,1976,A shy and unpopular high school girl with telekinetic powers is pushed too far and seeks revenge on her tormentors.,Horror ,"Brian De Palma,A shy and unpopular high school girl with telekinetic powers is pushed too far and seeks revenge on her tormentors.,Horror "
HO20,The Omen,Richard Donner,1976,A couple raises a child who they later discover is the Antichrist.,Horror ,"Richard Donner,A couple raises a child who they later discover is the Antichrist.,Horror "
HO21,Jaws,Steven Spielberg,1975,A giant man-eating great white shark terrorizes a seaside resort town.,Horror ,"Steven Spielberg,A giant man-eating great white shark terrorizes a seaside resort town.,Horror "
HO22,The Shining,Stanley Kubrick,1980,"A writer and his family move into an isolated hotel for the winter, where supernatural forces drive the writer insane.",Horror ,"Stanley Kubrick,A writer and his family move into an isolated hotel for the winter, where supernatural forces drive the writer insane.,Horror "
HO23,Rosemary’s Baby,Roman Polanski,1968,A woman becomes pregnant and begins to suspect that her neighbors have sinister intentions for her unborn child.,Horror ,"Roman Polanski,A woman becomes pregnant and begins to suspect that her neighbors have sinister intentions for her unborn child.,Horror "
HO24,Psycho,Alfred Hitchcock,1960,A secretary goes on the run after stealing money from her employer and ends up at a motel run by a seemingly harmless but odd young man.,Horror ,"Alfred Hitchcock,A secretary goes on the run after stealing money from her employer and ends up at a motel run by a seemingly harmless but odd young man.,Horror "
HO25,The Exorcist,William Friedkin,1973,"A young girl becomes possessed by a demon, and her mother enlists the help of two priests to perform an exorcism.",Horror ,"William Friedkin,A young girl becomes possessed by a demon, and her mother enlists the help of two priests to perform an exorcism.,Horror "
MU01,Seven Brides for Seven Brothers ,Stanley Donen,1954,A musical romantic comedy about seven brothers living in the Oregon territory in the 1850s who go to town to find wives.,Musical ,"Stanley Donen,A musical romantic comedy about seven brothers living in the Oregon territory in the 1850s who go to town to find wives.,Musical "
MU02,The Rocky Horror Picture Show ,Jim Sharman ,1975,A cult classic musical horror-comedy about a newly engaged couple who stumble upon a strange castle inhabited by transvestite aliens.,Musical ,"Jim Sharman ,A cult classic musical horror-comedy about a newly engaged couple who stumble upon a strange castle inhabited by transvestite aliens.,Musical "
MU03,Guys and Dolls ,Joseph Mankiewicz,1955,"A musical romantic comedy about a gambler who falls in love with a missionary, and a showgirl who is engaged to a gambler, set in New York City.",Musical ,"Joseph Mankiewicz,A musical romantic comedy about a gambler who falls in love with a missionary, and a showgirl who is engaged to a gambler, set in New York City.,Musical "
MU04,White Christmas ,Michael Curtiz,1954,A musical romantic comedy about two song-and-dance men who team up with a sister act to save a failing Vermont inn and find love along the way.,Musical ,"Michael Curtiz,A musical romantic comedy about two song-and-dance men who team up with a sister act to save a failing Vermont inn and find love along the way.,Musical "
MU05,The Band Wagon ,Vincente Minnelli,1953,"A musical comedy about a fading Hollywood star who tries to resurrect his career on Broadway, but clashes with his egotistical director.",Musical ,"Vincente Minnelli,A musical comedy about a fading Hollywood star who tries to resurrect his career on Broadway, but clashes with his egotistical director.,Musical "
MU06,Chicago ,Rob Marshall,2002,A musical crime-comedy about two female jazz singers who become murderesses and use their notoriety to launch their careers.,Musical ,"Rob Marshall,A musical crime-comedy about two female jazz singers who become murderesses and use their notoriety to launch their careers.,Musical "
MU07,Oliver! ,Carol Reed,1968,"A musical drama based on the classic Charles Dickens novel Oliver Twist"" about a young orphan boy who falls in with a group of pickpockets in Victorian London.""",Musical ,"Carol Reed,A musical drama based on the classic Charles Dickens novel Oliver Twist"" about a young orphan boy who falls in with a group of pickpockets in Victorian London."",Musical "
MU08,The Gold Diggers Trilogy ,Busby Berkeley,1933,A series of three musical comedies about gold diggers and their romantic entanglements in the 1930s.,Musical ,"Busby Berkeley,A series of three musical comedies about gold diggers and their romantic entanglements in the 1930s.,Musical "
MU09,Funny Girl ,William Wyler,1968,"A musical biopic about the early career of comedienne and singer Fanny Brice, and her turbulent relationship with her husband and songwriter.",Musical ,"William Wyler,A musical biopic about the early career of comedienne and singer Fanny Brice, and her turbulent relationship with her husband and songwriter.,Musical "
MU10,Top Hat ,Mark Sandrich,1935,"A musical romantic comedy about a dancer who falls in love with a woman he mistakes for the wife of his friend, causing a series of mistaken identity hijinks.",Musical ,"Mark Sandrich,A musical romantic comedy about a dancer who falls in love with a woman he mistakes for the wife of his friend, causing a series of mistaken identity hijinks.,Musical "
MU11,Swing Time ,George Stevens,1936,"A musical romantic comedy about a dancer who tries to earn money to marry his fiancée, but falls in love with his dance instructor instead.",Musical ,"George Stevens,A musical romantic comedy about a dancer who tries to earn money to marry his fiancée, but falls in love with his dance instructor instead.,Musical "
MU12,Moulin Rouge! ,Baz Luhrmann,2001,A musical romantic drama set in 19th century Paris about a young writer who falls in love with a courtesan who is promised to a wealthy duke.,Musical ,"Baz Luhrmann,A musical romantic drama set in 19th century Paris about a young writer who falls in love with a courtesan who is promised to a wealthy duke.,Musical "
MU13,An American in Paris ,Vincente Minnelli,1951,"A musical romantic drama about a struggling American painter in Paris who falls in love with a wealthy French woman, but must compete with a wealthy playboy for her affections.",Musical ,"Vincente Minnelli,A musical romantic drama about a struggling American painter in Paris who falls in love with a wealthy French woman, but must compete with a wealthy playboy for her affections.,Musical "
MU14,My Fair Lady ,George Cukor,1964,My Fair Lady is a musical film adapted from the stage musical of the same name. The story follows a Cockney flower girl named Eliza Doolittle who is taught to speak with an upper-class accent by a phonetics professor named Henry Higgins. The film won several Academy Awards including Best Picture.,Musical ,"George Cukor,My Fair Lady is a musical film adapted from the stage musical of the same name. The story follows a Cockney flower girl named Eliza Doolittle who is taught to speak with an upper-class accent by a phonetics professor named Henry Higgins. The film won several Academy Awards including Best Picture.,Musical "
MU15,The King and I ,Walter Lang,1956,The King and I is a musical film based on the Broadway musical of the same name. The story is set in Siam (modern-day Thailand) in the 1860s and follows the relationship between the King of Siam and a British schoolteacher named Anna. The film won several Academy Awards including Best Actor for Yul Brynner.,Musical ,"Walter Lang,The King and I is a musical film based on the Broadway musical of the same name. The story is set in Siam (modern-day Thailand) in the 1860s and follows the relationship between the King of Siam and a British schoolteacher named Anna. The film won several Academy Awards including Best Actor for Yul Brynner.,Musical "
MU16,Meet Me in St. Louis ,Vincente Minnelli ,1944,"Meet Me in St. Louis is a musical film set in St. Louis, Missouri in the year leading up to the 1904 World's Fair. The story follows a middle-class family and their romantic entanglements. The film features several popular songs including Have Yourself a Merry Little Christmas.""",Musical ,"Vincente Minnelli ,Meet Me in St. Louis is a musical film set in St. Louis, Missouri in the year leading up to the 1904 World's Fair. The story follows a middle-class family and their romantic entanglements. The film features several popular songs including Have Yourself a Merry Little Christmas."",Musical "
MU17,Cabaret,Bob Fosse,1972,Cabaret is a musical film set in 1931 Berlin during the rise of the Nazi Party. The story follows an American cabaret singer named Sally Bowles and her relationships with a British academic and a German landlady. The film won several Academy Awards including Best Actress for Liza Minnelli.,Musical ,"Bob Fosse,Cabaret is a musical film set in 1931 Berlin during the rise of the Nazi Party. The story follows an American cabaret singer named Sally Bowles and her relationships with a British academic and a German landlady. The film won several Academy Awards including Best Actress for Liza Minnelli.,Musical "
MU18,The Umbrellas of Cherbourg,Jacques Demy ,1964,The Umbrellas of Cherbourg is a French musical film set in the coastal town of Cherbourg in the late 1950s. The story follows the romance between a young woman named Geneviève and a mechanic named Guy. The film is notable for its use of color and for featuring all dialogue sung rather than spoken.,Musical ,"Jacques Demy ,The Umbrellas of Cherbourg is a French musical film set in the coastal town of Cherbourg in the late 1950s. The story follows the romance between a young woman named Geneviève and a mechanic named Guy. The film is notable for its use of color and for featuring all dialogue sung rather than spoken.,Musical "
MU19,La La Land,Damien Chazelle,2016,La La Land is a modern musical film set in Los Angeles. The story follows an aspiring actress named Mia and a jazz pianist named Sebastian as they pursue their dreams and navigate their relationship. The film won several Academy Awards including Best Director for Damien Chazelle.,Musical ,"Damien Chazelle,La La Land is a modern musical film set in Los Angeles. The story follows an aspiring actress named Mia and a jazz pianist named Sebastian as they pursue their dreams and navigate their relationship. The film won several Academy Awards including Best Director for Damien Chazelle.,Musical "
MU20,Grease,Randal Kleiser,1978,"Grease is a musical film set in the 1950s and follows the romantic relationship between greaser Danny and good girl Sandy. The film features several popular songs including Summer Nights"" and ""You're the One That I Want.""",Musical ,"Randal Kleiser,Grease is a musical film set in the 1950s and follows the romantic relationship between greaser Danny and good girl Sandy. The film features several popular songs including Summer Nights"" and ""You're the One That I Want."",Musical "
MU21,Mary Poppins,Walt Disney ,1964,"Mary Poppins is a musical fantasy film based on the book series of the same name. The story follows the magical nanny Mary Poppins as she helps the Banks family in London. The film features several popular songs including Supercalifragilisticexpialidocious"" and ""Chim Chim Cher-ee.""",Musical ,"Walt Disney ,Mary Poppins is a musical fantasy film based on the book series of the same name. The story follows the magical nanny Mary Poppins as she helps the Banks family in London. The film features several popular songs including Supercalifragilisticexpialidocious"" and ""Chim Chim Cher-ee."",Musical "
MU22,The Sound of Music,Robert Wise,1965,"The Sound of Music is a musical film based on the true story of the von Trapp family. The story is set in Austria in the years leading up to World War II and follows a governess named Maria as she falls in love with the children she cares for and their father, Captain von Trapp. The film won several Academy Awards including Best Picture.",Musical ,"Robert Wise,The Sound of Music is a musical film based on the true story of the von Trapp family. The story is set in Austria in the years leading up to World War II and follows a governess named Maria as she falls in love with the children she cares for and their father, Captain von Trapp. The film won several Academy Awards including Best Picture.,Musical "
MU23,West Side Story,Robert Wise,1961,West Side Story is a musical film based on the Broadway musical of the same name. The story is a modern retelling of Romeo and Juliet and is set in 1950s New York City. The film won several Academy Awards including Best Picture.,Musical ,"Robert Wise,West Side Story is a musical film based on the Broadway musical of the same name. The story is a modern retelling of Romeo and Juliet and is set in 1950s New York City. The film won several Academy Awards including Best Picture.,Musical "
MU24,Singin’ in the Rain,Stanley Donen & Gene Kelly,1952,Singin' in the Rain is a musical film set in Hollywood during the transition from silent films to talkies. The story follows a famous silent film star named Don Lockwood as he navigates the changes in the industry and falls in love with a chorus girl named Kathy. The film features several popular songs including the title song.,Musical ,"Stanley Donen & Gene Kelly,Singin' in the Rain is a musical film set in Hollywood during the transition from silent films to talkies. The story follows a famous silent film star named Don Lockwood as he navigates the changes in the industry and falls in love with a chorus girl named Kathy. The film features several popular songs including the title song.,Musical "
MU25,The Wizard of Oz,Victor Fleming,1939,"The Wizard of Oz is a classic musical film from 1939, based on the beloved children's book by L. Frank Baum. The film follows young Dorothy Gale, who is swept away from her home in Kansas to the magical land of Oz, where she goes on a quest to find the Wizard who can help her return home.",Musical ,"Victor Fleming,The Wizard of Oz is a classic musical film from 1939, based on the beloved children's book by L. Frank Baum. The film follows young Dorothy Gale, who is swept away from her home in Kansas to the magical land of Oz, where she goes on a quest to find the Wizard who can help her return home.,Musical "
MT01,Murder on the Orient Express ,Sidney Lumet ,1974,"Murder on the Orient Express is a classic mystery film from 1974, based on the novel by Agatha Christie. The film follows detective Hercule Poirot, who is tasked with solving a murder that takes place on a train traveling through Europe.",Mystery ,"Sidney Lumet ,Murder on the Orient Express is a classic mystery film from 1974, based on the novel by Agatha Christie. The film follows detective Hercule Poirot, who is tasked with solving a murder that takes place on a train traveling through Europe.,Mystery "
MT02,The Lady Vanishes ,Alfred Hitchcock,1938,"The Lady Vanishes is a classic mystery film from 1938, directed by Alfred Hitchcock. The film follows a young woman who befriends an elderly passenger on a train, but when the passenger mysteriously disappears, no one else on the train seems to remember her existence.",Mystery ,"Alfred Hitchcock,The Lady Vanishes is a classic mystery film from 1938, directed by Alfred Hitchcock. The film follows a young woman who befriends an elderly passenger on a train, but when the passenger mysteriously disappears, no one else on the train seems to remember her existence.,Mystery "
MT03,A Shot in the Dark ,Blake Edwards,1964,"A Shot in the Dark is a classic comedy film from 1964, starring Peter Sellers as the bumbling Inspector Clouseau. The film follows Clouseau as he tries to solve a murder case, but his antics only seem to make things worse.",Mystery ,"Blake Edwards,A Shot in the Dark is a classic comedy film from 1964, starring Peter Sellers as the bumbling Inspector Clouseau. The film follows Clouseau as he tries to solve a murder case, but his antics only seem to make things worse.,Mystery "
MT04,The Thin Man ,W.S. Van Dyke,1934,"The Thin Man is a classic mystery film from 1934, based on the novel by Dashiell Hammett. The film follows detective Nick Charles and his wife Nora, as they try to solve a murder case while also enjoying their luxurious lifestyle.",Mystery ,"W.S. Van Dyke,The Thin Man is a classic mystery film from 1934, based on the novel by Dashiell Hammett. The film follows detective Nick Charles and his wife Nora, as they try to solve a murder case while also enjoying their luxurious lifestyle.,Mystery "
MT05,Mystic River ,Clint Eastwood ,2002,"Mystic River is a crime drama film from 2003, directed by Clint Eastwood. The film follows three childhood friends who are reunited as adults when one of their daughters is brutally murdered, and they must confront their past traumas and secrets to find the killer.",Mystery ,"Clint Eastwood ,Mystic River is a crime drama film from 2003, directed by Clint Eastwood. The film follows three childhood friends who are reunited as adults when one of their daughters is brutally murdered, and they must confront their past traumas and secrets to find the killer.,Mystery "
MT06,Zodiac ,David Fincher,2007,"Zodiac is a crime thriller film from 2007, based on the true story of the Zodiac Killer who terrorized the San Francisco Bay Area in the 1960s and 70s. The film follows a group of journalists and investigators as they try to uncover the identity of the killer.",Mystery ,"David Fincher,Zodiac is a crime thriller film from 2007, based on the true story of the Zodiac Killer who terrorized the San Francisco Bay Area in the 1960s and 70s. The film follows a group of journalists and investigators as they try to uncover the identity of the killer.,Mystery "
MT07,Prisoners ,Denis Villeneuve,2013,"Prisoners is a crime thriller film from 2013, directed by Denis Villeneuve. The film follows a father who takes matters into his own hands when his daughter and her friend are kidnapped, and he becomes convinced that the police are not doing enough to find them.",Mystery ,"Denis Villeneuve,Prisoners is a crime thriller film from 2013, directed by Denis Villeneuve. The film follows a father who takes matters into his own hands when his daughter and her friend are kidnapped, and he becomes convinced that the police are not doing enough to find them.,Mystery "
MT08,Rebecca ,Alfred Hitchcock,1940,"Rebecca is a classic mystery film from 1940, directed by Alfred Hitchcock. The film follows a young woman who marries a wealthy widower, but she finds herself haunted by the memory of his first wife, Rebecca, who died under mysterious circumstances.",Mystery ,"Alfred Hitchcock,Rebecca is a classic mystery film from 1940, directed by Alfred Hitchcock. The film follows a young woman who marries a wealthy widower, but she finds herself haunted by the memory of his first wife, Rebecca, who died under mysterious circumstances.,Mystery "
MT09,Girl with the Dragon Tattoo ,Niels Arden Oplev ,2009,"The Girl with the Dragon Tattoo is a crime thriller film from 2011, based on the novel by Stieg Larsson. The film follows journalist Mikael Blomkvist and hacker Lisbeth Salander as they investigate a wealthy family's dark secrets and the disappearance of a young girl.",Mystery ,"Niels Arden Oplev ,The Girl with the Dragon Tattoo is a crime thriller film from 2011, based on the novel by Stieg Larsson. The film follows journalist Mikael Blomkvist and hacker Lisbeth Salander as they investigate a wealthy family's dark secrets and the disappearance of a young girl.,Mystery "
MT10,Gone Girl ,David Fincher,2014,"Gone Girl is a psychological thriller film from 2014, based on the novel by Gillian Flynn. The film follows the disappearance of a woman, and her husband becomes the primary suspect in her murder.",Mystery ,"David Fincher,Gone Girl is a psychological thriller film from 2014, based on the novel by Gillian Flynn. The film follows the disappearance of a woman, and her husband becomes the primary suspect in her murder.,Mystery "
MT11,The Vanishing ,George Sluizer,1988,"The Vanishing is a psychological thriller film from 1988, based on the novel The Golden Egg by Tim Krabbé. The film follows a man whose girlfriend disappears while they are on vacation, and he becomes obsessed with finding out what happened to her.",Mystery ,"George Sluizer,The Vanishing is a psychological thriller film from 1988, based on the novel The Golden Egg by Tim Krabbé. The film follows a man whose girlfriend disappears while they are on vacation, and he becomes obsessed with finding out what happened to her.,Mystery "
MT12,The Crying Game ,Neil Jordan,1992,"A British soldier is kidnapped by IRA terrorists. He befriends one of his captors, who is drawn into the soldier's world.",Mystery ,"Neil Jordan,A British soldier is kidnapped by IRA terrorists. He befriends one of his captors, who is drawn into the soldier's world.,Mystery "
